experiment,pid,utid,trial_type,trial_name,trial_spec,accuracy,hamming,num_indirect_errors,num_indirect_links,priorTruth,priorISpost,cond_label,cond,cond_order,genCorr,posCorr,negCorr,weakCorr,stgCorr,weakPosCorr,stgPosCorr,weakNegCorr,stgNegCorr,nullCorr,nonNullCorr,inters,inters_real,sense,expect,variables,std_order,postOriginOrder,num_inter,intervened_time,lc_prior_bf,lc_prior_bf_aic
experiment_1,5d7955d03ff9070001280c8c,1-5d7955d03ff9070001280c8c-pos_chain_2-generic_3,generic_3,chain,neg,0.8082587527881574,0.8333333333333334,0,1,,,,1,,0.6666666666666667,,0.5,,0.0,,,,0.0,1.0,0.5,,,,,,one_two_three,Blue_Red_Green,5.0,0.6456953642384106,0,
experiment_1,5d7d28b697f15700196423df,1-5d7d28b697f15700196423df-ccause_3-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,6.0,0.3178807947019867,0,
experiment_1,5d7d28b697f15700196423df,1-5d7d28b697f15700196423df-collider_2-generic_1,generic_1,collider,,0.9142507074287456,1.0,0,0,,,,0,,0.8333333333333334,,1.0,,0.5,,,,0.5,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.3013245033112582,0,
experiment_1,5d7d28b697f15700196423df,1-5d7d28b697f15700196423df-crime_0-label,label,crime,,0.886039423540362,1.0,0,2,0.4644203640128239,False,,0,,0.6666666666666667,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,,,3.0,"I think it's somewhat reasonable that the crime rate and the police action are directily related and can tangentially influence the happiness. 
People feel less happy with an elevated crime rate, but also overaction by police could be seen as threatening",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.3543046357615894,0,
experiment_1,5d7d28b697f15700196423df,1-5d7d28b697f15700196423df-pos_chain_2-generic_2,generic_2,chain,neg,0.8514778685534988,0.8333333333333334,1,1,,,,0,,0.5,,1.0,,0.0,,,,0.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,13.0,0.1258278145695364,0,
experiment_1,5d826a4c25310e001911a87d,1-5d826a4c25310e001911a87d-ccause_3-generic_0,generic_0,ccause,,0.6165175055763148,0.3333333333333333,0,0,,,,0,,0.3333333333333333,0.0,,,0.0,,0.0,,,0.5,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,0.0,0.0,0,
experiment_1,5d826a4c25310e001911a87d,1-5d826a4c25310e001911a87d-collider_3-generic_1,generic_1,collider,,0.7731286967567425,0.5,0,0,,,,0,,0.3333333333333333,0.5,,,0.0,,0.0,,,0.5,0.5,,,,,,cause1_cause2_effect,Blue_Red_Green,0.0,0.0,0,
experiment_1,5d826a4c25310e001911a87d,1-5d826a4c25310e001911a87d-crime_3-label,label,crime,,0.6984886554222364,0.5,0,2,0.4830458915396479,False,,0,,0.5,0.0,0.6666666666666666,1.0,0.0,,0.0,1.0,0.0,0.5,0.75,,,3.0,"
The variables showed how much the parameters were changing. Cause-effect",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,0.0,0.0,0,
experiment_1,5d826a4c25310e001911a87d,1-5d826a4c25310e001911a87d-pos_chain_2-generic_2,generic_2,chain,neg,0.5887608395850129,0.1666666666666666,1,1,,,,0,,0.1666666666666666,,0.0,,0.0,,,,0.0,0.25,0.5,,,,,,one_two_three,Blue_Red_Green,1.0,0.0033112582781456,0,
experiment_1,5d970d28fa86b600170d9a26,1-5d970d28fa86b600170d9a26-ccause_2-generic_0,generic_0,ccause,,0.571253537143728,0.5,0,0,,,,0,,0.3333333333333333,0.5,,,0.0,,0.0,,,0.5,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,0.0,0.0,0,
experiment_1,5d970d28fa86b600170d9a26,1-5d970d28fa86b600170d9a26-collider_2-generic_1,generic_1,collider,,0.6464466094067263,0.1666666666666666,0,0,,,,0,,0.0,,0.5,,0.0,,,,0.0,0.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,0.0,0.0,0,
experiment_1,5d970d28fa86b600170d9a26,1-5d970d28fa86b600170d9a26-crime_4-label,label,crime,,0.8026144915120693,0.5,2,2,0.2773500981126146,False,,0,,0.5,1.0,0.3333333333333333,0.0,1.0,,1.0,0.0,1.0,0.5,0.75,,,3.0,"
cause-effect logic",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,0.0,0.0,0,
experiment_1,5d970d28fa86b600170d9a26,1-5d970d28fa86b600170d9a26-pos_chain_2-generic_2,generic_2,chain,neg,0.6570028297149824,0.3333333333333333,1,1,,,,0,,0.1666666666666666,,0.5,,0.0,,,,0.0,0.25,1.0,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,0,
experiment_1,5db6fbd992a62e000c1d47d5,1-5db6fbd992a62e000c1d47d5-ccause_2-generic_0,generic_0,ccause,,0.8787321874818335,0.8333333333333334,0,0,,,,0,,0.6666666666666667,1.0,,,0.5,,0.5,,,0.75,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,8.0,0.5264900662251656,0,
experiment_1,5db6fbd992a62e000c1d47d5,1-5db6fbd992a62e000c1d47d5-collider_3-generic_1,generic_1,collider,,0.8787321874818335,1.0,0,0,,,,0,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.4635761589403973,0,
experiment_1,5db6fbd992a62e000c1d47d5,1-5db6fbd992a62e000c1d47d5-crime_2-label,label,crime,,0.6581182706210862,0.6666666666666667,1,2,0.4200840252084029,False,,0,,0.5,1.0,0.3333333333333333,0.0,0.5,,1.0,0.0,0.0,1.0,0.75,,,3.0,If the crime rate up the police action up to;,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,4.0,0.3675496688741722,0,
experiment_1,5db6fbd992a62e000c1d47d5,1-5db6fbd992a62e000c1d47d5-pos_chain_3-generic_2,generic_2,chain,pos,0.626227499201799,0.5,1,1,,,,0,,0.5,0.0,,,0.0,,0.0,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,6.0,0.3874172185430463,0,
experiment_1,5dcb33ab0550ef819f508abf,1-5dcb33ab0550ef819f508abf-ccause_3-generic_0,generic_0,ccause,,0.5149287499273341,0.6666666666666667,0,0,,,,0,,0.6666666666666667,0.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,6.0,0.4039735099337748,0,
experiment_1,5dcb33ab0550ef819f508abf,1-5dcb33ab0550ef819f508abf-collider_3-generic_1,generic_1,collider,,0.7288369277266797,0.8333333333333334,0,0,,,,0,,0.6666666666666667,0.5,,,0.0,,0.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,9.0,0.3245033112582781,0,
experiment_1,5dcb33ab0550ef819f508abf,1-5dcb33ab0550ef819f508abf-crime_0-label,label,crime,,0.886039423540362,0.6666666666666667,2,2,0.3704792868174742,False,,0,,0.6666666666666667,1.0,0.3333333333333333,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,,,3.0,"Well, with only colours it was quite hard to grasp the idea, but with crime rate, police action it started to make some sense.",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,4.0,0.3377483443708609,0,
experiment_1,5dcb33ab0550ef819f508abf,1-5dcb33ab0550ef819f508abf-pos_chain_2-generic_2,generic_2,chain,neg,0.626227499201799,0.5,0,1,,,,0,,0.5,,0.0,,0.0,,,,0.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.4503311258278146,0,
experiment_1,5dcbc939f28035000c6a572e,1-5dcbc939f28035000c6a572e-ccause_3-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,10.0,0.1688741721854304,0,
experiment_1,5dcbc939f28035000c6a572e,1-5dcbc939f28035000c6a572e-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,9.0,0.4105960264900662,0,
experiment_1,5dcbc939f28035000c6a572e,1-5dcbc939f28035000c6a572e-crime_control_3-nolabel_control,nolabel_control,crime_control,,0.613540882691779,0.3333333333333333,1,2,,,,1,,0.1666666666666666,1.0,0.3333333333333333,0.0,0.5,,1.0,0.0,0.0,0.0,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.4966887417218543,0,
experiment_1,5dcbc939f28035000c6a572e,1-5dcbc939f28035000c6a572e-pos_chain_3-generic_3,generic_3,chain,pos,0.8787321874818335,0.8333333333333334,1,1,,,,1,,0.6666666666666667,1.0,,,0.5,,0.5,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,9.0,0.4867549668874172,0,
experiment_1,5de78fbbd7b2a0000bc2df59,1-5de78fbbd7b2a0000bc2df59-ccause_3-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,11.0,0.609271523178808,0,
experiment_1,5de78fbbd7b2a0000bc2df59,1-5de78fbbd7b2a0000bc2df59-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,11.0,0.390728476821192,0,
experiment_1,5de78fbbd7b2a0000bc2df59,1-5de78fbbd7b2a0000bc2df59-crime_control_2-nolabel_control,nolabel_control,crime_control,,0.886039423540362,0.8333333333333334,0,2,,,,1,,0.6666666666666667,1.0,1.0,0.5,1.0,,1.0,0.5,1.0,0.5,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.5728476821192053,0,
experiment_1,5de78fbbd7b2a0000bc2df59,1-5de78fbbd7b2a0000bc2df59-pos_chain_2-generic_3,generic_3,chain,neg,0.8285014148574912,0.8333333333333334,1,1,,,,1,,0.8333333333333334,,1.0,,1.0,,,,1.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,7.0,0.4072847682119205,0,
experiment_1,5df3a70877f865293e86c0a0,1-5df3a70877f865293e86c0a0-ccause_3-generic_0,generic_0,ccause,,0.6165175055763148,0.3333333333333333,0,0,,,,0,,0.3333333333333333,0.0,,,0.0,,0.0,,,0.5,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,9.0,0.0331125827814569,0,
experiment_1,5df3a70877f865293e86c0a0,1-5df3a70877f865293e86c0a0-collider_3-generic_1,generic_1,collider,,0.757464374963667,0.3333333333333333,0,0,,,,0,,0.1666666666666666,0.5,,,0.0,,0.0,,,0.25,0.5,,,,,,cause1_cause2_effect,Blue_Red_Green,4.0,0.0529801324503311,0,
experiment_1,5df3a70877f865293e86c0a0,1-5df3a70877f865293e86c0a0-crime_0-label,label,crime,,0.7451764042811873,0.5,1,2,0.6429100507328636,False,,0,,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,,,3.0,It was rather confusing following up the graph as it went on. But at the same time thanks to the handles you couldn't see very easily the relation between the three status.,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,17.0,0.2483443708609271,0,
experiment_1,5df3a70877f865293e86c0a0,1-5df3a70877f865293e86c0a0-pos_chain_2-generic_2,generic_2,chain,neg,0.7731286967567425,0.5,0,1,,,,0,,0.3333333333333333,,0.5,,0.0,,,,0.0,0.5,0.5,,,,,,one_two_three,Blue_Red_Green,5.0,0.152317880794702,0,
experiment_1,5e32ef0a66f7ac2bc3bbc675,1-5e32ef0a66f7ac2bc3bbc675-ccause_3-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,0,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,7.0,0.6456953642384106,0,
experiment_1,5e32ef0a66f7ac2bc3bbc675,1-5e32ef0a66f7ac2bc3bbc675-collider_3-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,10.0,0.6490066225165563,0,
experiment_1,5e32ef0a66f7ac2bc3bbc675,1-5e32ef0a66f7ac2bc3bbc675-crime_5-label,label,crime,,0.6307255270620018,0.6666666666666667,1,2,0.5640760748177662,False,,0,,0.5,1.0,0.3333333333333333,0.5,0.0,,0.0,0.5,0.0,1.0,1.0,,,3.0,"The behaviour of the variable Population hapiness when increased should lower the crime rate a little since people are more happy they don't need to do illegal things, but when moving the Police action it made sense when you see the other two variables.",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.7516556291390728,0,
experiment_1,5e32ef0a66f7ac2bc3bbc675,1-5e32ef0a66f7ac2bc3bbc675-pos_chain_2-generic_2,generic_2,chain,neg,0.5074078169281111,0.5,1,1,,,,0,,0.5,,0.0,,0.0,,,,0.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.5827814569536424,0,
experiment_1,5e370958fbc3bf68f59c8998,1-5e370958fbc3bf68f59c8998-ccause_3-generic_0,generic_0,ccause,,0.9142507074287456,0.8333333333333334,0,0,,,,0,,0.8333333333333334,1.0,,,1.0,,1.0,,,0.75,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,7.0,0.347682119205298,0,
experiment_1,5e370958fbc3bf68f59c8998,1-5e370958fbc3bf68f59c8998-collider_3-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,13.0,0.5695364238410596,0,
experiment_1,5e370958fbc3bf68f59c8998,1-5e370958fbc3bf68f59c8998-crime_0-label,label,crime,,0.8604273684402294,0.6666666666666667,0,2,0.3779644730092272,False,,0,,0.5,1.0,1.0,0.5,1.0,,1.0,0.5,1.0,0.0,1.0,,,4.0,"Happy population commits less crime
More police action lowers crime but nobody wants to be under constant observation",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.4403973509933774,0,
experiment_1,5e370958fbc3bf68f59c8998,1-5e370958fbc3bf68f59c8998-pos_chain_3-generic_2,generic_2,chain,pos,0.8514778685534988,0.8333333333333334,1,1,,,,0,,0.5,1.0,,,0.0,,0.0,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,14.0,0.1854304635761589,0,
experiment_1,5e3af1046218720332ff9cea,1-5e3af1046218720332ff9cea-ccause_3-generic_0,generic_0,ccause,,0.8514778685534988,0.8333333333333334,0,0,,,,1,,0.5,1.0,,,0.0,,0.0,,,0.75,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,3.0,0.7913907284768212,0,
experiment_1,5e3af1046218720332ff9cea,1-5e3af1046218720332ff9cea-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,4.0,0.4403973509933774,0,
experiment_1,5e3af1046218720332ff9cea,1-5e3af1046218720332ff9cea-crime_control_5-nolabel_control,nolabel_control,crime_control,,0.6581182706210862,0.6666666666666667,1,2,,,,1,,0.5,1.0,0.3333333333333333,0.0,0.5,,1.0,0.0,0.0,1.0,0.75,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,3.0,0.8443708609271523,0,
experiment_1,5e3af1046218720332ff9cea,1-5e3af1046218720332ff9cea-pos_chain_2-generic_3,generic_3,chain,neg,0.8082587527881574,0.6666666666666667,1,1,,,,1,,0.6666666666666667,,1.0,,1.0,,,,1.0,0.5,1.0,,,,,,one_two_three,Blue_Red_Green,4.0,0.5463576158940397,0,
experiment_1,5e5d61de94ec4d03111eefe3,1-5e5d61de94ec4d03111eefe3-ccause_3-generic_0,generic_0,ccause,,0.5149287499273341,0.1666666666666666,0,0,,,,1,,0.1666666666666666,0.5,,,0.5,,0.5,,,0.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,19.0,0.2582781456953642,0,
experiment_1,5e5d61de94ec4d03111eefe3,1-5e5d61de94ec4d03111eefe3-collider_3-generic_1,generic_1,collider,,0.5149287499273341,0.1666666666666666,0,0,,,,1,,0.1666666666666666,0.5,,,0.5,,0.5,,,0.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,17.0,0.3741721854304636,0,
experiment_1,5e5d61de94ec4d03111eefe3,1-5e5d61de94ec4d03111eefe3-crime_control_3-nolabel_control,nolabel_control,crime_control,,0.4777670321329065,0.1666666666666666,2,2,,,,1,,0.1666666666666666,1.0,0.0,0.0,0.5,,1.0,0.0,0.0,0.0,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,11.0,0.3874172185430463,0,
experiment_1,5e5d61de94ec4d03111eefe3,1-5e5d61de94ec4d03111eefe3-pos_chain_2-generic_3,generic_3,chain,neg,0.5462573935134849,0.3333333333333333,1,1,,,,1,,0.3333333333333333,,0.5,,0.5,,,,0.5,0.25,1.0,,,,,,one_two_three,Blue_Red_Green,16.0,0.1721854304635761,0,
experiment_1,5e66df8c7f7cf84730f4eb1a,1-5e66df8c7f7cf84730f4eb1a-ccause_3-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,5.0,0.6688741721854304,0,
experiment_1,5e66df8c7f7cf84730f4eb1a,1-5e66df8c7f7cf84730f4eb1a-collider_2-generic_1,generic_1,collider,,0.6570028297149824,0.8333333333333334,0,0,,,,0,,0.8333333333333334,,0.5,,0.5,,,,0.5,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,7.0,0.5827814569536424,0,
experiment_1,5e66df8c7f7cf84730f4eb1a,1-5e66df8c7f7cf84730f4eb1a-crime_2-label,label,crime,,0.7451764042811873,0.5,1,2,0.4850712500726659,False,,0,,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,,1.0,0.0,1.0,0.0,0.75,,,4.0,"This three phenomenons completly depend on each other, every single one has influence on situation",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,7.0,0.6059602649006622,0,
experiment_1,5e66df8c7f7cf84730f4eb1a,1-5e66df8c7f7cf84730f4eb1a-pos_chain_2-generic_2,generic_2,chain,neg,0.757464374963667,0.5,1,1,,,,0,,0.1666666666666666,,1.0,,0.0,,,,0.0,0.25,1.0,,,,,,one_two_three,Blue_Red_Green,10.0,0.1556291390728476,0,
experiment_1,5e7607c3dec4561735fbc3f2,1-5e7607c3dec4561735fbc3f2-ccause_2-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,14.0,0.5960264900662252,0,
experiment_1,5e7607c3dec4561735fbc3f2,1-5e7607c3dec4561735fbc3f2-collider_2-generic_1,generic_1,collider,,0.9142507074287456,1.0,0,0,,,,0,,0.8333333333333334,,1.0,,0.5,,,,0.5,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,7.0,0.5496688741721855,0,
experiment_1,5e7607c3dec4561735fbc3f2,1-5e7607c3dec4561735fbc3f2-crime_4-label,label,crime,,0.886039423540362,1.0,0,2,0.5897678246195885,False,,0,,0.6666666666666667,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,,,4.0,Police action decreases populations happiness and crime rate,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,10.0,0.6556291390728477,0,
experiment_1,5e7607c3dec4561735fbc3f2,1-5e7607c3dec4561735fbc3f2-pos_chain_3-generic_2,generic_2,chain,pos,0.8285014148574912,0.8333333333333334,1,1,,,,0,,0.8333333333333334,1.0,,,1.0,,1.0,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,9.0,0.6291390728476821,0,
experiment_1,5e7a2605c7d80c064795b86a,1-5e7a2605c7d80c064795b86a-ccause_3-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,8.0,0.7185430463576159,0,
experiment_1,5e7a2605c7d80c064795b86a,1-5e7a2605c7d80c064795b86a-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.5529801324503312,0,
experiment_1,5e7a2605c7d80c064795b86a,1-5e7a2605c7d80c064795b86a-crime_control_3-nolabel_control,nolabel_control,crime_control,,0.919417703597462,1.0,0,2,,,,1,,0.8333333333333334,1.0,1.0,0.5,1.0,,1.0,0.5,1.0,1.0,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,7.0,0.7052980132450332,0,
experiment_1,5e7a2605c7d80c064795b86a,1-5e7a2605c7d80c064795b86a-pos_chain_3-generic_3,generic_3,chain,pos,0.7731286967567425,0.5,1,1,,,,1,,0.3333333333333333,0.5,,,0.0,,0.0,,,0.5,0.5,,,,,,one_two_three,Blue_Red_Green,14.0,0.2483443708609271,0,
experiment_1,5e8e11676c1dea0be7a64cb3,1-5e8e11676c1dea0be7a64cb3-ccause_3-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,4.0,0.4569536423841059,0,
experiment_1,5e8e11676c1dea0be7a64cb3,1-5e8e11676c1dea0be7a64cb3-collider_3-generic_1,generic_1,collider,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,6.0,0.5132450331125827,0,
experiment_1,5e8e11676c1dea0be7a64cb3,1-5e8e11676c1dea0be7a64cb3-crime_control_3-nolabel_control,nolabel_control,crime_control,,0.886039423540362,1.0,0,2,,,,1,,0.6666666666666667,1.0,1.0,0.5,0.5,,0.0,0.5,1.0,1.0,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.7781456953642384,0,
experiment_1,5e8e11676c1dea0be7a64cb3,1-5e8e11676c1dea0be7a64cb3-pos_chain_2-generic_3,generic_3,chain,neg,0.5149287499273341,0.6666666666666667,0,1,,,,1,,0.6666666666666667,,0.0,,0.0,,,,0.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,3.0,0.5761589403973509,0,
experiment_1,5e9890e8cc36260b3fb2255c,1-5e9890e8cc36260b3fb2255c-crime_4-label,label,crime,,0.8604273684402294,1.0,0,2,0.5708263279047433,False,,0,,0.5,1.0,1.0,0.0,0.5,,1.0,0.0,0.0,1.0,1.0,,,3.0,"Forget logic, I got real battle in here  ;-) I started this survey on my iPad Pro and this is terrible user experience even if you have Apple pencil at your disposal. Iâ€™m losing most of my 60 seconds on entering values attemps (6-8 attemps for one value). Thereâ€™s no time to think, Iâ€™m hammering my touchscreen as a woodpecker ;-)",,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,0.0,0.0,0,
experiment_1,5e9890e8cc36260b3fb2255c,1-5e9890e8cc36260b3fb2255c-pos_chain_2-generic_0,generic_0,chain,neg,0.8285014148574912,0.8333333333333334,1,1,,,,0,,0.8333333333333334,,1.0,,1.0,,,,1.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,0,
experiment_1,5e9890e8cc36260b3fb2255c,1-5e9890e8cc36260b3fb2255c-pos_chain_3-generic_1,generic_1,chain,pos,0.757464374963667,0.6666666666666667,0,1,,,,0,,0.6666666666666667,0.0,,,0.0,,0.0,,,1.0,0.0,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,0,
experiment_1,5ea9aec867ff380f1a507873,1-5ea9aec867ff380f1a507873-ccause_3-generic_0,generic_0,ccause,,0.8514778685534988,0.5,0,0,,,,1,,0.5,1.0,,,1.0,,1.0,,,0.25,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,6.0,0.6721854304635762,0,
experiment_1,5ea9aec867ff380f1a507873,1-5ea9aec867ff380f1a507873-collider_3-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,9.0,0.6456953642384106,0,
experiment_1,5ea9aec867ff380f1a507873,1-5ea9aec867ff380f1a507873-crime_control_5-nolabel_control,nolabel_control,crime_control,,0.886039423540362,0.8333333333333334,0,2,,,,1,,0.6666666666666667,1.0,1.0,0.5,1.0,,1.0,0.5,1.0,0.5,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.4403973509933774,0,
experiment_1,5ea9aec867ff380f1a507873,1-5ea9aec867ff380f1a507873-pos_chain_3-generic_3,generic_3,chain,pos,0.8787321874818335,0.6666666666666667,1,1,,,,1,,0.6666666666666667,1.0,,,1.0,,1.0,,,0.5,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.6490066225165563,0,
experiment_1,5eaab75ff9860902c68c9502,1-5eaab75ff9860902c68c9502-ccause_3-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,11.0,0.5033112582781457,0,
experiment_1,5eaab75ff9860902c68c9502,1-5eaab75ff9860902c68c9502-collider_3-generic_1,generic_1,collider,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,13.0,0.4470198675496689,0,
experiment_1,5eaab75ff9860902c68c9502,1-5eaab75ff9860902c68c9502-crime_control_4-nolabel_control,nolabel_control,crime_control,,0.8026144915120693,0.8333333333333334,1,2,,,,1,,0.5,1.0,0.6666666666666666,0.5,0.0,,0.0,0.5,0.0,1.0,1.0,,,,,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,11.0,0.4205298013245033,0,
